,start,end,x,y,bezit,code
294,2185.3577990032,2190.5097302907,3,3,NEC,Nothing
295,2187.5097302907,2192.1076637035,3,2,NEC,Nothing
296,2189.1076637035,2196.2676363381,2,2,NEC,Nothing
297,2193.2676363381,2208.7606449585996,3,4,NEC,Nothing
298,2211.6322366877,2218.5105715693,3,4,NEC,Nothing
299,2215.5105715693,2219.4226681114,2,4,NEC,Nothing
300,2217.3345568664004,2225.6862344024,2,2, TEG,Nothing
301,2223.8684102539,2234.5160545273,3,3,NEC,Nothing
302,2231.5160545273,2246.3444283271,2,4,NEC,Nothing
303,2311.2029739389,2325.0426084473997,2,4,NEC,Nothing
304,2322.0426084473997,2327.9366407595003,1,4,NEC,Nothing
305,2331.9764611645,2343.6801969772,1,4,NEC,Nothing
306,2340.6801969772,2350.715719726,2,4,NEC,Nothing
307,2349.9956460895,2371.1150844351,2,1, TEG,Nothing
308,2368.1150844351,2377.7586090648997,1,3, TEG,Nothing
309,2381.7901904782,2401.1316155667,3,2,NEC,Nothing
310,2408.2560526541,2421.5260661832,3,2,NEC,Nothing
311,2418.5260661832,2425.340167895,3,3,NEC,Nothing
312,2426.2998734896,2448.0006114023,3,3,NEC,Nothing
313,2458.854002437,2466.7735647992004,1,2, TEG,Nothing
314,2463.7735647992004,2467.6907079222,2,4, TEG,Nothing
315,2466.2585370595,2474.9544965315,2,2,NEC,Nothing
316,2471.9544965315,2479.9921177474,1,3,NEC,Nothing
317,2476.9921177474,2487.0799555328,2,1,NEC,Nothing
318,2484.0799555328,2497.4218370445,2,3,NEC,Nothing
319,2506.1716743608,2517.5951941244,2,1, TEG,Nothing
320,2515.6473884186,2529.0148758607,2,2,NEC,Nothing
321,2528.4129579149,2534.5089243770003,3,3, TEG,Nothing
322,2531.5089243770003,2539.4046153623003,2,2, TEG,Nothing
323,2536.4046153623003,2544.7930845768,3,2, TEG,Nothing
324,2541.7930845768,2551.2559943935003,3,4, TEG,Nothing
325,2548.2559943935003,2554.5439953246,2,4, TEG,Nothing
326,2551.5439953246,2561.5095592896,1,4, TEG,Nothing
327,2559.7335332798,2573.7148321582,3,1,NEC,Nothing
328,2570.7148321582,2577.1947156781,2,2,NEC,Nothing
329,2575.1464710094,2580.4825779788002,2,2, TEG,Nothing
330,2579.5944697229,2583.6984328559,2,1, TEG,Nothing
331,2580.6984328559,2602.4156004031,2,2, TEG,Nothing
